title,link,job_description,published,companyName,companyLocation
,,"
Statistical insights to operationalize data driven decision making across Mass Offline.
 Liaise with regional teams to understand their data requirements and…
",Posted23 days ago,PhonePe,"Bengaluru, Karnataka"
,,"
Manage own KYC book of work and oversee the KYC process end to end.
Work closely with the Front Office and the Relationship Partner Teams and potentially direct…
",Posted7 days ago,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka"
,,"
Experience - Minimum No.Of Years 3.5.
Experience - Maximum No.Of Years 3.5.
",Posted30+ days ago,Six Sigma,"Gurgaon, Haryana+1 location"
,,"
As a data analyst, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven…
",Posted20 days ago,Appitsimple Infotek Pvt Ltd,"Ahmedabad, Gujarat"
,,"
Minimum of three years in the field of data privacy or data protection or cyber security and technical controls.
Good understanding of data regulations.
",Posted30+ days ago,Deloitte,"Bengaluru, Karnataka"
,,"
Engage in active dialogue with stakeholders and data providers to advocate for a data-driven culture.
Keep your data accessible and actionable with a single…
",Posted14 days ago,Commvault,"Bengaluru, Karnataka"
,,"
You will also be working closely with the deployment analyst team to derive powerful insights from the comprehensive data sets generated by Arctsone’s tools.
",Posted21 days ago,Arcstone Pte Ltd,"Chandigarh, Chandigarh"
,,"
Executing data research assignment, primarily focused on understanding underlying trends, data categorization, and database mining.
",Posted30+ days ago,Tres Vista,"Mumbai, Maharashtra"
,,"
Experience working with large sets of data.
Proficient Excel skills including the creation of advanced formulas and segmenting data in Pivot Tables is required.
",Posted30+ days ago,American Express Global Business Travel,Remote in India
,,"
With strong knowledge on data governance, data lineage and data catalogues and partner along with Data systems and data governance teams in building strategic…
",Posted14 days ago,Invesco,"Administrative Building, Andhra Pradesh"
,,"
Use data modelling practices to analyze your findings and create suggestions for strategic and operational improvements and changes.
",Posted30 days ago,Deloitte,"Hyderabad, Telangana+1 location"
,,"
Gathers demand data from country and region for demand planning.
Compiles key metrics, produces reports, and analyzes data using IT systems for demand and…
",Posted17 days ago,HP,"Chennai, Tamil Nadu"
,,"
Performs data extraction and analyzes data to make recommendations.
Typically 0+ years of experience as a financial analyst.
",Posted2 days ago,HP,"Bengaluru, Karnataka"
,,"
3+ years of experience as a data analyst.
Enable data driven decision making within the company by empowering people with data.
Familiar with R or python.
",Posted30+ days ago,Klevu Oy,India
,,"
Builds & maintains basic reporting tools, leveraging data & analytics in Microsoft Excel, PowerPoint & SharePoint.
",Posted1 day ago,Amex,"Gurgaon, Haryana"
,,"
Connecting data sources, importing data, and transforming data for business intelligence.
This role requires you to possess knowledge over data modeling, data…
",Posted5 days ago,Freshworks,"Chennai, Tamil Nadu"
,,"
Mines and analyzes data from various banking platforms to drive optimization and improve data quality.
Conducts strategic data analysis, identifies insights and…
",Posted3 days ago,Citi,"Pune, Maharashtra"
,,"
Evaluate profitability and margins for customers through objective and data-driven analysis.
With a wide scope of accountability/ownership, you will perform…
",Posted30+ days ago,Rackspace,Remote
,,"
Analyze data files, data layouts and data dictionaries from providers of health care administrative data (eligibility, account/plan, medical claims, pharmacy…
",Posted30+ days ago,Evolent Health,"Temporarily Remote in Pune, Maharashtra"
,,"
Ability to identify root causes using data analytics and trend identification.
Responsible for playing a key role in the design, development, testing and…
",Posted3 days ago,Honeywell,"Bengaluru, Karnataka+2 locations"
,,"
Knowledge of performing qualitative/quantitative risk assessments.
Maintain risk register and ensure risks are monitored and managed.
",Posted30+ days ago,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka"
,,"
Should be strong in RDBMS/SQL.
Should be having domain/functional knowledge in financial services, preferably Merchant services.
",Posted1 day ago,"Fiserv, Inc.","Bengaluru, Karnataka"
,,"
Apply your expertise in quantitative analysis, data mining, and the data visualisation of data to see beyond the numbers and understand how our users interact…
",Posted30+ days ago,Truecaller,"Bengaluru, Karnataka"
,,"
5+ years’ practical experience with data processing and data analytics.
Able to understand various data structures and common methods in data transformation.
",Posted30+ days ago,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka"
,,"
Possess strong data analytics skills and knowledge.
Possess strong data analytics skills and knowledge.
Of advanced data analytical tools will be an.
",Posted30+ days ago,KPMG,"Mumbai, Maharashtra+1 location"
,,"
Experience in data analysis, complex problem-solving, scaled operations, and efficient execution.
Bachelor's degree or equivalent practical experience.
",Posted2 days ago,Google,"Hyderabad, Telangana"
,,"
Solid experience in tracking data with Google Analytics and Firebase.
Knowledge and experience in creating dashboards and reports with data visualization tools…
",Posted30+ days ago,Helius Technologies,India
,,"
Transport data analysis and optimization.
Basic knowledge in MS Excel and data management tools (Power BI & Microsoft SQL).
Track and trace of the shipments.
",Posted22 days ago,Bosch Group,"Bengaluru, Karnataka"
,,"
Manage the monthly reporting process, ensure timely and accurate reporting of financial information to internal and external stakeholders.
",Posted6 days ago,Emerson,"Pune, Maharashtra"
,,"
Support analysts on a variety of basic credit process inputs and perform preliminary analyses to identify trends in data.
",Posted14 days ago,ZM Financial Systems,"Bengaluru, Karnataka"
,,"
Technical data analyst (knowledge of db/ ETL) who has experience in creating/ documenting both business and technical requirements as part of requirement…
",Posted30+ days ago,EY,"Bengaluru, Karnataka"
,,"
Utilizing IT data for business insights.
Analyzing data to inform business decisions.
Running A/B tests and analyzing data.
",Posted17 days ago,Kriscent,"Kota, Rajasthan"
,,"
Ability to present data analysis in intuitive graphical and tabular formats.
Looking for candidates who can support our Strategic Marketers with targeted…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Perform complex data analysis to derive insight from our vast data stores.
8 years of experience in data and analytics.
",Posted30+ days ago,Google,"Bengaluru, Karnataka"
,,"
Understanding of data warehousing, data modeling concept and building new DW tables.
The Amazon IN marketplace team is looking for a highly driven, customer…
",Posted30+ days ago,ASSPL - Karnataka,"Bengaluru, Karnataka"
,,"
Candidate with 1-3 Years of work experience of Charges/ Payment Posting in US Healthcare with RCM Company.
",Posted30+ days ago,Nath Outsourcing Solutions,Punjab
,,"
Should analyze data and presenting data through reports that aid decision-making.
Your role would need a keen eye for detail, experience as a data analyst, and…
",Posted1 day ago,Grazitti,"Mohali, Punjab"
,,"
Deep understanding of Performance Management systems, HR data and reporting.
This role will also require expertise on MS Excel - VBA for analysis across the…
",Posted30+ days ago,Deloitte,"Bengaluru, Karnataka"
,,"
Ability to develop queries to analyze data and visual the results to present back to the stakeholders.
Good understanding of Pharma commercial data sets like…
",Posted8 days ago,Genpact,"Bengaluru, Karnataka"
,,"
Administration, configuration, and support of the EDW and data marts.
Ability to build ETL processes to pull data from various sources and integrate with…
",Posted30+ days ago,Optum,"Gurgaon, Haryana"
,,"
The Immigration Transformation group is responsible for cost optimization, data management and analytics, process excellence, strategic projects, technology…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Perform data analysis for generating reports.
Identify, analyze, and interpret trends or patterns in complex data sets.
Night Shift allowance as per process.
",Posted30+ days ago,Etech Global Services,"Gandhinagar, Gujarat"
,,"
Exposure in mentoring senior data analysts on approach and results.
Model data in order to create reporting and dashboards for business process management and…
",Posted30+ days ago,Walmart Global Tech India,"Bengaluru, Karnataka"
,,"
Excellent working experience as a Business analyst.
Skillset: Experience with JIRA, or similar work tracking systems.
Experience on UX/Wire framing tools.
",Posted30 days ago,Macro Global (MG),"Tiruchchirappalli, Tamil Nadu"
,,"
 Working with delivery team in data management, data enrichment, web data mining/scraping (python), basic understanding of SQL and automation.
",Posted30+ days ago,AIMLEAP Full-Stack Techies,"Bengaluru, Karnataka"
,,"
He/she documents the requirements, gets the sign off from the client, helps the technical teams to understand the requirements.
",Posted1 day ago,IQVIA,"Bengaluru, Karnataka"
,,"
Use creative data exploration and programming skills to understand trends, troubleshoot, and clean data.
Experience with Nielsen or IRI data.
",Posted15 days ago,Nielsen,"Kochi, Kerala"
,,"
Ability to analyze data and make sound observations and recommendations.
Collate monitoring results, analyze data, prepare reports for leadership’s perusal and…
",Posted30+ days ago,Deloitte,"Bengaluru, Karnataka"
,,"
Crafting and executing queries upon request for data.
Requires some tech skills such as data modeling, data transformations, DAX language, visualization, and…
",Posted22 days ago,Honeywell,"Madurai, Tamil Nadu"
,,"
Solid understanding of data and fields required for analysis.
'Business Analyst works with the Data Analysts, Data Scientists and vendor partners to create…
",Posted30+ days ago,IDFC FIRST Bank,"Mumbai, Maharashtra"
,,"
Bachelor's degree in Computer Science, Mathematics, Statistics, Engineering or related field or equivalent practical experience.
",Posted29 days ago,Google,"Hyderabad, Telangana"
,,"
Familiar with data platform capabilities like data ingestion (ETL vs CDC), data lake, data warehouse, data marts, data science.
",Posted29 days ago,Barclays,"Chennai, Tamil Nadu"
,,"
Part of our remit is to make sure all 200+ analysts in all business divisions of Elsevier have access to well governed and fit for purpose data, tools and…
",Posted30+ days ago,Elsevier,"Chennai, Tamil Nadu+1 location"
,,"
Exposure to testing data for data marts, data warehouses, and data integration solutions.
Write, execute and debug SQL queries to confirm data completeness,…
",Posted17 days ago,Intercontinental Exchange,"Hyderabad, Telangana"
,,"
Create report templates and data gathering tools to meet desired future standard.
Leverage data, statistical and visualization tools for building the project…
",Posted24 days ago,JLL,"Aurangabad, Maharashtra+1 location"
,,"
Build and deploy data models that can be used by marketers for developing data driven campaign strategies.
1 – 3 years’ experience in developing and executing…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
5+ years of experience in a data scientist or analyst role, involving some of the following: data analytics, CRM data analysis, data mining, business…
",Posted30+ days ago,99Games,"Udipi, Karnataka"
,,"
Mainly US claimdata , Medical and Pharmacy claim & patient level analysis experience (patient journey, market access, commercial targeting, or HEOR) - is a must…
",Posted30+ days ago,MOLECULAR CONNECTIONS,Remote
,,"
2+ years of experience analyzing point cloud data, 3D model data, or data with comparable complexity.
Product Data Analysis - Analyzing and verifying data…
",PostedToday,Doxel,"Bengaluru, Karnataka"
